Date,centre,Price
03-09-03,HISAR,350.0
10-09-03,HISAR,400.0
17-09-03,HISAR,350.0
24-09-03,HISAR,350.0
01-10-03,HISAR,350.0
08-10-03,HISAR,350.0
15-10-03,HISAR,350.0
22-10-03,HISAR,350.0
29-10-03,HISAR,350.0
05-11-03,HISAR,350.0
12-11-03,HISAR,350.0
19-11-03,HISAR,350.0
26-11-03,HISAR,300.0
03-12-03,HISAR,300.0
10-12-03,HISAR,300.0
17-12-03,HISAR,300.0
24-12-03,HISAR,300.0
31-12-03,HISAR,250.0
07-01-04,HISAR,300.0
14-01-04,HISAR,300.0
21-01-04,HISAR,300.0
28-01-04,HISAR,300.0
04-02-04,HISAR,300.0
11-02-04,HISAR,300.0
18-02-04,HISAR,300.0
25-02-04,HISAR,300.0
03-03-04,HISAR,300.0
10-03-04,HISAR,300.0
17-03-04,HISAR,300.0
24-03-04,HISAR,300.0
31-03-04,HISAR,300.0
07-04-04,HISAR,300.0
14-04-04,HISAR,300.0
21-04-04,HISAR,300.0
28-04-04,HISAR,550.0
05-05-04,HISAR,550.0
12-05-04,HISAR,400.0
19-05-04,HISAR,600.0
26-05-04,HISAR,600.0
02-06-04,HISAR,650.0
09-06-04,HISAR,650.0
16-06-04,HISAR,650.0
23-06-04,HISAR,650.0
30-06-04,HISAR,650.0
07-07-04,HISAR,650.0
14-07-04,HISAR,650.0
21-07-04,HISAR,650.0
28-07-04,HISAR,650.0
04-08-04,HISAR,600.0
11-08-04,HISAR,700.0
18-08-04,HISAR,700.0
25-08-04,HISAR,750.0
01-09-04,HISAR,750.0
08-09-04,HISAR,850.0
15-09-04,HISAR,700.0
22-09-04,HISAR,700.0
29-09-04,HISAR,700.0
06-10-04,HISAR,800.0
13-10-04,HISAR,600.0
20-10-04,HISAR,800.0
27-10-04,HISAR,800.0
03-11-04,HISAR,800.0
10-11-04,HISAR,800.0
17-11-04,HISAR,900.0
24-11-04,HISAR,700.0
01-12-04,HISAR,400.0
08-12-04,HISAR,300.0
15-12-04,HISAR,300.0
22-12-04,HISAR,300.0
29-12-04,HISAR,250.0
05-01-05,HISAR,300.0
12-01-05,HISAR,300.0
19-01-05,HISAR,300.0
26-01-05,HISAR,300.0
02-02-05,HISAR,400.0
09-02-05,HISAR,400.0
16-02-05,HISAR,400.0
23-02-05,HISAR,400.0
02-03-05,HISAR,300.0
09-03-05,HISAR,300.0
16-03-05,HISAR,300.0
23-03-05,HISAR,300.0
30-03-05,HISAR,300.0
06-04-05,HISAR,300.0
13-04-05,HISAR,400.0
20-04-05,HISAR,400.0
27-04-05,HISAR,500.0
04-05-05,HISAR,500.0
11-05-05,HISAR,500.0
18-05-05,HISAR,500.0
25-05-05,HISAR,700.0
01-06-05,HISAR,600.0
08-06-05,HISAR,600.0
15-06-05,HISAR,600.0
22-06-05,HISAR,600.0
29-06-05,HISAR,600.0
06-07-05,HISAR,700.0
09-07-05,HISAR,800.0
13-07-05,HISAR,800.0
20-07-05,HISAR,800.0
27-07-05,HISAR,900.0
03-08-05,HISAR,900.0
10-08-05,HISAR,700.0
17-08-05,HISAR,700.0
24-08-05,HISAR,700.0
31-08-05,HISAR,700.0
07-09-05,HISAR,800.0
14-09-05,HISAR,800.0
21-09-05,HISAR,700.0
28-09-05,HISAR,700.0
05-10-05,HISAR,700.0
12-10-05,HISAR,800.0
19-10-05,HISAR,800.0
26-10-05,HISAR,800.0
02-11-05,HISAR,800.0
09-11-05,HISAR,800.0
16-11-05,HISAR,1000.0
23-11-05,HISAR,1000.0
30-11-05,HISAR,1000.0
07-12-05,HISAR,800.0
14-12-05,HISAR,800.0
21-12-05,HISAR,800.0
28-12-05,HISAR,800.0
04-01-06,HISAR,800.0
11-01-06,HISAR,500.0
18-01-06,HISAR,500.0
25-01-06,HISAR,500.0
01-02-06,HISAR,500.0
08-02-06,HISAR,500.0
15-02-06,HISAR,500.0
22-02-06,HISAR,500.0
01-03-06,HISAR,600.0
08-03-06,HISAR,600.0
15-03-06,HISAR,600.0
22-03-06,HISAR,600.0
29-03-06,HISAR,600.0
05-04-06,HISAR,600.0
12-04-06,HISAR,700.0
19-04-06,HISAR,700.0
26-04-06,HISAR,700.0
03-05-06,HISAR,700.0
10-05-06,HISAR,700.0
17-05-06,HISAR,600.0
24-05-06,HISAR,800.0
31-05-06,HISAR,800.0
07-06-06,HISAR,800.0
14-06-06,HISAR,800.0
21-06-06,HISAR,700.0
28-06-06,HISAR,700.0
05-07-06,HISAR,700.0
12-07-06,HISAR,700.0
19-07-06,HISAR,700.0
26-07-06,HISAR,600.0
02-08-06,HISAR,600.0
09-08-06,HISAR,600.0
16-08-06,HISAR,600.0
23-08-06,HISAR,600.0
30-08-06,HISAR,600.0
06-09-06,HISAR,700.0
13-09-06,HISAR,800.0
20-09-06,HISAR,800.0
27-09-06,HISAR,700.0
04-10-06,HISAR,800.0
11-10-06,HISAR,800.0
18-10-06,HISAR,1000.0
25-10-06,HISAR,1000.0
01-11-06,HISAR,1200.0
08-11-06,HISAR,1000.0
15-11-06,HISAR,1000.0
22-11-06,HISAR,800.0
29-11-06,HISAR,500.0
06-12-06,HISAR,500.0
13-12-06,HISAR,500.0
20-12-06,HISAR,400.0
27-12-06,HISAR,300.0
03-01-07,HISAR,300.0
10-01-07,HISAR,300.0
17-01-07,HISAR,300.0
24-01-07,HISAR,300.0
31-01-07,HISAR,300.0
07-02-07,HISAR,300.0
14-02-07,HISAR,300.0
