Date,centre,Price
15-02-06,DELHI,338.0
22-02-06,DELHI,463.0
01-03-06,DELHI,400.0
08-03-06,DELHI,350.0
15-03-06,DELHI,338.0
22-03-06,DELHI,312.0
29-03-06,DELHI,338.0
05-04-06,DELHI,325.0
12-04-06,DELHI,375.0
19-04-06,DELHI,288.0
26-04-06,DELHI,325.0
03-05-06,DELHI,313.0
10-05-06,DELHI,325.0
17-05-06,DELHI,325.0
24-05-06,DELHI,288.0
31-05-06,DELHI,275.0
07-06-06,DELHI,300.0
14-06-06,DELHI,325.0
21-06-06,DELHI,325.0
28-06-06,DELHI,350.0
05-07-06,DELHI,375.0
12-07-06,DELHI,375.0
19-07-06,DELHI,375.0
26-07-06,DELHI,375.0
02-08-06,DELHI,413.0
09-08-06,DELHI,413.0
16-08-06,DELHI,475.0
23-08-06,DELHI,425.0
30-08-06,DELHI,400.0
06-09-06,DELHI,425.0
13-09-06,DELHI,400.0
20-09-06,DELHI,463.0
27-09-06,DELHI,450.0
04-10-06,DELHI,638.0
11-10-06,DELHI,475.0
18-10-06,DELHI,500.0
25-10-06,DELHI,563.0
08-11-06,DELHI,438.0
15-11-06,DELHI,375.0
22-11-06,DELHI,375.0
29-11-06,DELHI,450.0
06-12-06,DELHI,450.0
13-12-06,DELHI,688.0
20-12-06,DELHI,650.0
27-12-06,DELHI,663.0
03-01-07,DELHI,838.0
10-01-07,DELHI,975.0
17-01-07,DELHI,938.0
24-01-07,DELHI,875.0
31-01-07,DELHI,900.0
07-02-07,DELHI,1250.0
14-02-07,DELHI,1038.0
21-02-07,DELHI,950.0
28-02-07,DELHI,750.0
07-03-07,DELHI,750.0
14-03-07,DELHI,775.0
21-03-07,DELHI,725.0
28-03-07,DELHI,650.0
04-04-07,DELHI,638.0
11-04-07,DELHI,650.0
18-04-07,DELHI,550.0
25-04-07,DELHI,538.0
02-05-07,DELHI,625.0
09-05-07,DELHI,488.0
16-05-07,DELHI,425.0
23-05-07,DELHI,438.0
30-05-07,DELHI,388.0
06-06-07,DELHI,475.0
13-06-07,DELHI,538.0
20-06-07,DELHI,713.0
27-06-07,DELHI,688.0
04-07-07,DELHI,663.0
11-07-07,DELHI,713.0
18-07-07,DELHI,763.0
25-07-07,DELHI,750.0
01-08-07,DELHI,763.0
08-08-07,DELHI,787.0
15-08-07,DELHI,1063.0
22-08-07,DELHI,1313.0
29-08-07,DELHI,1250.0
05-09-07,DELHI,1350.0
12-09-07,DELHI,1288.0
19-09-07,DELHI,1375.0
26-09-07,DELHI,1450.0
03-10-07,DELHI,1900.0
10-10-07,DELHI,1313.0
17-10-07,DELHI,1225.0
24-10-07,DELHI,1288.0
31-10-07,DELHI,775.0
07-11-07,DELHI,825.0
14-11-07,DELHI,775.0
21-11-07,DELHI,775.0
28-11-07,DELHI,575.0
05-12-07,DELHI,538.0
12-12-07,DELHI,550.0
19-12-07,DELHI,500.0
26-12-07,DELHI,487.0
02-01-08,DELHI,475.0
09-01-08,DELHI,325.0
16-01-08,DELHI,325.0
23-01-08,DELHI,363.0
30-01-08,DELHI,413.0
06-02-08,DELHI,338.0
07-02-08,DELHI,437.0
13-02-08,DELHI,338.0
20-02-08,DELHI,400.0
27-02-08,DELHI,450.0
05-03-08,DELHI,475.0
12-03-08,DELHI,538.0
19-03-08,DELHI,550.0
26-03-08,DELHI,488.0
02-04-08,DELHI,475.0
09-04-08,DELHI,450.0
16-04-08,DELHI,425.0
23-04-08,DELHI,400.0
30-04-08,DELHI,388.0
07-05-08,DELHI,388.0
14-05-08,DELHI,388.0
21-05-08,DELHI,388.0
28-05-08,DELHI,363.0
04-06-08,DELHI,412.0
11-06-08,DELHI,400.0
18-06-08,DELHI,437.0
25-06-08,DELHI,462.0
02-07-08,DELHI,487.0
09-07-08,DELHI,487.0
16-07-08,DELHI,600.0
23-07-08,DELHI,775.0
30-07-08,DELHI,812.0
06-08-08,DELHI,787.0
13-08-08,DELHI,787.0
20-08-08,DELHI,775.0
27-08-08,DELHI,762.0
03-09-08,DELHI,762.0
10-09-08,DELHI,725.0
17-09-08,DELHI,712.0
24-09-08,DELHI,812.0
01-10-08,DELHI,750.0
08-10-08,DELHI,750.0
15-10-08,DELHI,812.0
22-10-08,DELHI,775.0
29-10-08,DELHI,750.0
05-11-08,DELHI,962.0
12-11-08,DELHI,1100.0
19-11-08,DELHI,937.0
26-11-08,DELHI,975.0
03-12-08,DELHI,812.0
10-12-08,DELHI,837.0
17-12-08,DELHI,950.0
24-12-08,DELHI,1000.0
31-12-08,DELHI,1025.0
07-01-09,DELHI,1150.0
14-01-09,DELHI,1025.0
21-01-09,DELHI,1125.0
28-01-09,DELHI,1000.0
04-02-09,DELHI,937.0
11-02-09,DELHI,912.0
18-02-09,DELHI,975.0
25-02-09,DELHI,1062.0
04-03-09,DELHI,937.0
11-03-09,DELHI,782.0
18-03-09,DELHI,800.0
25-03-09,DELHI,575.0
01-04-09,DELHI,650.0
08-04-09,DELHI,675.0
11-04-09,DELHI,1500.0
15-04-09,DELHI,700.0
22-04-09,DELHI,625.0
29-04-09,DELHI,687.0
06-05-09,DELHI,675.0
13-05-09,DELHI,687.0
20-05-09,DELHI,625.0
27-05-09,DELHI,625.0
03-06-09,DELHI,550.0
10-06-09,DELHI,675.0
17-06-09,DELHI,675.0
24-06-09,DELHI,725.0
01-07-09,DELHI,775.0
08-07-09,DELHI,837.0
15-07-09,DELHI,812.0
22-07-09,DELHI,812.0
29-07-09,DELHI,787.0
05-08-09,DELHI,787.0
12-08-09,DELHI,812.0
19-08-09,DELHI,850.0
26-08-09,DELHI,937.0
02-09-09,DELHI,937.0
09-09-09,DELHI,750.0
16-09-09,DELHI,813.0
23-09-09,DELHI,812.0
30-09-09,DELHI,812.0
07-10-09,DELHI,1525.0
14-10-09,DELHI,1538.0
21-10-09,DELHI,1538.0
28-10-09,DELHI,1538.0
04-11-09,DELHI,1538.0
11-11-09,DELHI,1037.0
18-11-09,DELHI,1175.0
25-11-09,DELHI,1037.0
02-12-09,DELHI,1037.0
09-12-09,DELHI,850.0
16-12-09,DELHI,937.0
23-12-09,DELHI,1250.0
30-12-09,DELHI,1125.0
06-01-10,DELHI,1237.0
13-01-10,DELHI,1062.0
20-01-10,DELHI,1150.0
27-01-10,DELHI,1250.0
03-02-10,DELHI,1112.0
10-02-10,DELHI,1125.0
17-02-10,DELHI,975.0
24-02-10,DELHI,850.0
03-03-10,DELHI,812.0
10-03-10,DELHI,875.0
17-03-10,DELHI,625.0
24-03-10,DELHI,612.0
31-03-10,DELHI,725.0
07-04-10,DELHI,775.0
14-04-10,DELHI,600.0
21-04-10,DELHI,575.0
28-04-10,DELHI,525.0
05-05-10,DELHI,500.0
12-05-10,DELHI,475.0
19-05-10,DELHI,450.0
26-05-10,DELHI,437.0
02-06-10,DELHI,450.0
09-06-10,DELHI,487.0
16-06-10,DELHI,487.0
23-06-10,DELHI,450.0
30-06-10,DELHI,625.0
07-07-10,DELHI,625.0
14-07-10,DELHI,625.0
21-07-10,DELHI,600.0
28-07-10,DELHI,600.0
04-08-10,DELHI,625.0
11-08-10,DELHI,625.0
18-08-10,DELHI,737.0
25-08-10,DELHI,737.0
01-09-10,DELHI,875.0
08-09-10,DELHI,837.0
15-09-10,DELHI,975.0
22-09-10,DELHI,1312.0
29-09-10,DELHI,1437.0
06-10-10,DELHI,1400.0
13-10-10,DELHI,1312.0
20-10-10,DELHI,1437.0
27-10-10,DELHI,1250.0
03-11-10,DELHI,1250.0
10-11-10,DELHI,1650.0
17-11-10,DELHI,1937.0
24-11-10,DELHI,1812.0
01-12-10,DELHI,1750.0
08-12-10,DELHI,1687.0
15-12-10,DELHI,1812.0
22-12-10,DELHI,2375.0
29-12-10,DELHI,3250.0
05-01-11,DELHI,3125.0
12-01-11,DELHI,3125.0
19-01-11,DELHI,1937.0
26-01-11,DELHI,1375.0
02-02-11,DELHI,1150.0
09-02-11,DELHI,887.0
16-02-11,DELHI,900.0
23-02-11,DELHI,900.0
02-03-11,DELHI,700.0
09-03-11,DELHI,725.0
16-03-11,DELHI,600.0
23-03-11,DELHI,600.0
30-03-11,DELHI,600.0
06-04-11,DELHI,600.0
13-04-11,DELHI,575.0
20-04-11,DELHI,550.0
27-04-11,DELHI,550.0
04-05-11,DELHI,500.0
11-05-11,DELHI,562.5
18-05-11,DELHI,550.0
25-05-11,DELHI,537.5
01-06-11,DELHI,450.0
