Date,centre,Price
07-01-04,DELHI,980.0
14-01-04,DELHI,950.0
21-01-04,DELHI,998.0
28-01-04,DELHI,1005.0
04-02-04,DELHI,1030.0
11-02-04,DELHI,1025.0
18-02-04,DELHI,1025.0
25-02-04,DELHI,1015.0
03-03-04,DELHI,1010.0
10-03-04,DELHI,1010.0
17-03-04,DELHI,1015.0
24-03-04,DELHI,1015.0
31-03-04,DELHI,1025.0
07-04-04,DELHI,1025.0
14-04-04,DELHI,1030.0
21-04-04,DELHI,1020.0
28-04-04,DELHI,1030.0
05-05-04,DELHI,1040.0
12-05-04,DELHI,1050.0
19-05-04,DELHI,1080.0
26-05-04,DELHI,1090.0
02-06-04,DELHI,1100.0
09-06-04,DELHI,1080.0
16-06-04,DELHI,1080.0
23-06-04,DELHI,1080.0
30-06-04,DELHI,1080.0
07-07-04,DELHI,1080.0
14-07-04,DELHI,1080.0
21-07-04,DELHI,1085.0
28-07-04,DELHI,1100.0
04-08-04,DELHI,1100.0
11-08-04,DELHI,1100.0
18-08-04,DELHI,1100.0
25-08-04,DELHI,1115.0
01-09-04,DELHI,1115.0
08-09-04,DELHI,1130.0
15-09-04,DELHI,1120.0
22-09-04,DELHI,1100.0
29-09-04,DELHI,1110.0
06-10-04,DELHI,1120.0
13-10-04,DELHI,1120.0
20-10-04,DELHI,1120.0
27-10-04,DELHI,1120.0
03-11-04,DELHI,1120.0
10-11-04,DELHI,1115.0
17-11-04,DELHI,1120.0
24-11-04,DELHI,1125.0
01-12-04,DELHI,1120.0
08-12-04,DELHI,1110.0
15-12-04,DELHI,1110.0
22-12-04,DELHI,1110.0
29-12-04,DELHI,1090.0
05-01-05,DELHI,1080.0
12-01-05,DELHI,1060.0
19-01-05,DELHI,1060.0
26-01-05,DELHI,1055.0
02-02-05,DELHI,1055.0
09-02-05,DELHI,1055.0
16-02-05,DELHI,1050.0
23-02-05,DELHI,1060.0
02-03-05,DELHI,1050.0
09-03-05,DELHI,1050.0
16-03-05,DELHI,1110.0
23-03-05,DELHI,1075.0
30-03-05,DELHI,1075.0
06-04-05,DELHI,1100.0
13-04-05,DELHI,1100.0
20-04-05,DELHI,1100.0
27-04-05,DELHI,1100.0
04-05-05,DELHI,1125.0
11-05-05,DELHI,1125.0
18-05-05,DELHI,1115.0
25-05-05,DELHI,1115.0
01-06-05,DELHI,1125.0
08-06-05,DELHI,1090.0
15-06-05,DELHI,1065.0
22-06-05,DELHI,1105.0
29-06-05,DELHI,1115.0
06-07-05,DELHI,1110.0
09-07-05,DELHI,1070.0
13-07-05,DELHI,1110.0
20-07-05,DELHI,1115.0
27-07-05,DELHI,1120.0
03-08-05,DELHI,1105.0
10-08-05,DELHI,1095.0
17-08-05,DELHI,1090.0
24-08-05,DELHI,1080.0
31-08-05,DELHI,1075.0
07-09-05,DELHI,1070.0
14-09-05,DELHI,1070.0
21-09-05,DELHI,1070.0
28-09-05,DELHI,1060.0
05-10-05,DELHI,1065.0
12-10-05,DELHI,1050.0
19-10-05,DELHI,1042.0
26-10-05,DELHI,1042.0
02-11-05,DELHI,1042.0
09-11-05,DELHI,1025.0
16-11-05,DELHI,1030.0
23-11-05,DELHI,1030.0
30-11-05,DELHI,1030.0
07-12-05,DELHI,1020.0
14-12-05,DELHI,1077.0
21-12-05,DELHI,1020.0
28-12-05,DELHI,1025.0
04-01-06,DELHI,1025.0
11-01-06,DELHI,1025.0
18-01-06,DELHI,1030.0
25-01-06,DELHI,1033.0
01-02-06,DELHI,1033.0
08-02-06,DELHI,1035.0
15-02-06,DELHI,1035.0
22-02-06,DELHI,1040.0
01-03-06,DELHI,1043.0
08-03-06,DELHI,1040.0
15-03-06,DELHI,1033.0
22-03-06,DELHI,1033.0
29-03-06,DELHI,1033.0
05-04-06,DELHI,1025.0
12-04-06,DELHI,1035.0
19-04-06,DELHI,1030.0
26-04-06,DELHI,1075.0
03-05-06,DELHI,1110.0
10-05-06,DELHI,1125.0
17-05-06,DELHI,1150.0
24-05-06,DELHI,1150.0
31-05-06,DELHI,1145.0
07-06-06,DELHI,1145.0
14-06-06,DELHI,1145.0
