Date,centre,Price
07-11-07,VIJAYAWADA,1200.0
14-11-07,VIJAYAWADA,1200.0
21-11-07,VIJAYAWADA,700.0
28-11-07,VIJAYAWADA,700.0
05-12-07,VIJAYAWADA,700.0
12-12-07,VIJAYAWADA,700.0
19-12-07,VIJAYAWADA,700.0
26-12-07,VIJAYAWADA,700.0
02-01-08,VIJAYAWADA,400.0
09-01-08,VIJAYAWADA,400.0
16-01-08,VIJAYAWADA,400.0
23-01-08,VIJAYAWADA,400.0
30-01-08,VIJAYAWADA,400.0
06-02-08,VIJAYAWADA,400.0
13-02-08,VIJAYAWADA,400.0
20-02-08,VIJAYAWADA,400.0
27-02-08,VIJAYAWADA,400.0
05-03-08,VIJAYAWADA,400.0
12-03-08,VIJAYAWADA,400.0
19-03-08,VIJAYAWADA,400.0
26-03-08,VIJAYAWADA,400.0
02-04-08,VIJAYAWADA,400.0
06-04-08,VIJAYAWADA,400.0
09-04-08,VIJAYAWADA,400.0
16-04-08,VIJAYAWADA,400.0
23-04-08,VIJAYAWADA,400.0
30-04-08,VIJAYAWADA,400.0
07-05-08,VIJAYAWADA,400.0
14-05-08,VIJAYAWADA,400.0
21-05-08,VIJAYAWADA,400.0
28-05-08,VIJAYAWADA,400.0
04-06-08,VIJAYAWADA,400.0
11-06-08,VIJAYAWADA,400.0
18-06-08,VIJAYAWADA,600.0
25-06-08,VIJAYAWADA,600.0
02-07-08,VIJAYAWADA,600.0
09-07-08,VIJAYAWADA,800.0
16-07-08,VIJAYAWADA,800.0
23-07-08,VIJAYAWADA,800.0
30-07-08,VIJAYAWADA,800.0
06-08-08,VIJAYAWADA,800.0
13-08-08,VIJAYAWADA,800.0
20-08-08,VIJAYAWADA,800.0
27-08-08,VIJAYAWADA,900.0
03-09-08,VIJAYAWADA,900.0
10-09-08,VIJAYAWADA,900.0
17-09-08,VIJAYAWADA,900.0
24-09-08,VIJAYAWADA,900.0
01-10-08,VIJAYAWADA,900.0
08-10-08,VIJAYAWADA,900.0
15-10-08,VIJAYAWADA,900.0
22-10-08,VIJAYAWADA,900.0
29-10-08,VIJAYAWADA,600.0
05-11-08,VIJAYAWADA,600.0
12-11-08,VIJAYAWADA,600.0
19-11-08,VIJAYAWADA,600.0
26-11-08,VIJAYAWADA,600.0
03-12-08,VIJAYAWADA,600.0
10-12-08,VIJAYAWADA,600.0
17-12-08,VIJAYAWADA,600.0
24-12-08,VIJAYAWADA,600.0
31-12-08,VIJAYAWADA,600.0
07-01-09,VIJAYAWADA,600.0
14-01-09,VIJAYAWADA,600.0
21-01-09,VIJAYAWADA,600.0
28-01-09,VIJAYAWADA,600.0
04-02-09,VIJAYAWADA,600.0
11-02-09,VIJAYAWADA,600.0
18-02-09,VIJAYAWADA,600.0
25-02-09,VIJAYAWADA,600.0
04-03-09,VIJAYAWADA,600.0
11-03-09,VIJAYAWADA,600.0
18-03-09,VIJAYAWADA,600.0
25-03-09,VIJAYAWADA,600.0
01-04-09,VIJAYAWADA,600.0
08-04-09,VIJAYAWADA,600.0
15-04-09,VIJAYAWADA,600.0
22-04-09,VIJAYAWADA,700.0
29-04-09,VIJAYAWADA,650.0
06-05-09,VIJAYAWADA,650.0
13-05-09,VIJAYAWADA,650.0
20-05-09,VIJAYAWADA,650.0
27-05-09,VIJAYAWADA,650.0
03-06-09,VIJAYAWADA,1500.0
10-06-09,VIJAYAWADA,1500.0
17-06-09,VIJAYAWADA,1500.0
24-06-09,VIJAYAWADA,900.0
01-07-09,VIJAYAWADA,900.0
08-07-09,VIJAYAWADA,900.0
15-07-09,VIJAYAWADA,900.0
22-07-09,VIJAYAWADA,900.0
29-07-09,VIJAYAWADA,900.0
05-08-09,VIJAYAWADA,900.0
12-08-09,VIJAYAWADA,900.0
19-08-09,VIJAYAWADA,1100.0
26-08-09,VIJAYAWADA,1100.0
02-09-09,VIJAYAWADA,1100.0
09-09-09,VIJAYAWADA,900.0
16-09-09,VIJAYAWADA,900.0
23-09-09,VIJAYAWADA,900.0
30-09-09,VIJAYAWADA,900.0
07-10-09,VIJAYAWADA,900.0
14-10-09,VIJAYAWADA,900.0
21-10-09,VIJAYAWADA,900.0
28-10-09,VIJAYAWADA,900.0
04-11-09,VIJAYAWADA,900.0
11-11-09,VIJAYAWADA,900.0
18-11-09,VIJAYAWADA,900.0
25-11-09,VIJAYAWADA,900.0
02-12-09,VIJAYAWADA,900.0
09-12-09,VIJAYAWADA,900.0
16-12-09,VIJAYAWADA,900.0
23-12-09,VIJAYAWADA,900.0
30-12-09,VIJAYAWADA,900.0
06-01-10,VIJAYAWADA,900.0
13-01-10,VIJAYAWADA,900.0
20-01-10,VIJAYAWADA,900.0
27-01-10,VIJAYAWADA,900.0
03-02-10,VIJAYAWADA,900.0
06-02-10,VIJAYAWADA,950.0
10-02-10,VIJAYAWADA,900.0
17-02-10,VIJAYAWADA,1200.0
24-02-10,VIJAYAWADA,1200.0
03-03-10,VIJAYAWADA,1200.0
10-03-10,VIJAYAWADA,1200.0
17-03-10,VIJAYAWADA,1200.0
24-03-10,VIJAYAWADA,1200.0
31-03-10,VIJAYAWADA,1200.0
07-04-10,VIJAYAWADA,1200.0
14-04-10,VIJAYAWADA,1200.0
21-04-10,VIJAYAWADA,825.0
28-04-10,VIJAYAWADA,700.0
05-05-10,VIJAYAWADA,875.0
12-05-10,VIJAYAWADA,775.0
19-05-10,VIJAYAWADA,850.0
26-05-10,VIJAYAWADA,850.0
02-06-10,VIJAYAWADA,850.0
09-06-10,VIJAYAWADA,1050.0
16-06-10,VIJAYAWADA,950.0
23-06-10,VIJAYAWADA,1050.0
30-06-10,VIJAYAWADA,1050.0
07-07-10,VIJAYAWADA,1050.0
14-07-10,VIJAYAWADA,1117.0
21-07-10,VIJAYAWADA,1117.0
28-07-10,VIJAYAWADA,1067.0
04-08-10,VIJAYAWADA,1167.0
11-08-10,VIJAYAWADA,1167.0
18-08-10,VIJAYAWADA,1167.0
25-08-10,VIJAYAWADA,1167.0
01-09-10,VIJAYAWADA,1383.0
08-09-10,VIJAYAWADA,1467.0
15-09-10,VIJAYAWADA,1567.0
22-09-10,VIJAYAWADA,1567.0
29-09-10,VIJAYAWADA,1900.0
06-10-10,VIJAYAWADA,2100.0
13-10-10,VIJAYAWADA,2050.0
20-10-10,VIJAYAWADA,2067.0
27-10-10,VIJAYAWADA,2100.0
03-11-10,VIJAYAWADA,2200.0
10-11-10,VIJAYAWADA,2250.0
17-11-10,VIJAYAWADA,2183.0
24-11-10,VIJAYAWADA,2183.0
01-12-10,VIJAYAWADA,2033.0
08-12-10,VIJAYAWADA,2600.0
15-12-10,VIJAYAWADA,3400.0
22-12-10,VIJAYAWADA,3967.0
29-12-10,VIJAYAWADA,4167.0
05-01-11,VIJAYAWADA,4167.0
12-01-11,VIJAYAWADA,3800.0
19-01-11,VIJAYAWADA,3867.0
26-01-11,VIJAYAWADA,2400.0
02-02-11,VIJAYAWADA,1967.0
09-02-11,VIJAYAWADA,1800.0
16-02-11,VIJAYAWADA,1300.0
23-02-11,VIJAYAWADA,1367.0
02-03-11,VIJAYAWADA,1150.0
09-03-11,VIJAYAWADA,983.0
16-03-11,VIJAYAWADA,983.0
23-03-11,VIJAYAWADA,883.0
30-03-11,VIJAYAWADA,883.0
06-04-11,VIJAYAWADA,883.0
13-04-11,VIJAYAWADA,883.0
20-04-11,VIJAYAWADA,833.0
27-04-11,VIJAYAWADA,833.0
04-05-11,VIJAYAWADA,833.0
11-05-11,VIJAYAWADA,900.0
18-05-11,VIJAYAWADA,900.0
25-05-11,VIJAYAWADA,900.0
01-06-11,VIJAYAWADA,900.0
08-06-11,VIJAYAWADA,1000.0
15-06-11,VIJAYAWADA,1000.0
22-06-11,VIJAYAWADA,1133.0
29-06-11,VIJAYAWADA,1167.0
06-07-11,VIJAYAWADA,1167.0
13-07-11,VIJAYAWADA,1233.0
20-07-11,VIJAYAWADA,1233.0
27-07-11,VIJAYAWADA,1233.0
03-08-11,VIJAYAWADA,1233.0
10-08-11,VIJAYAWADA,1417.0
17-08-11,VIJAYAWADA,1400.0
24-08-11,VIJAYAWADA,1450.0
31-08-11,VIJAYAWADA,1667.0
07-09-11,VIJAYAWADA,1417.0
14-09-11,VIJAYAWADA,1533.0
21-09-11,VIJAYAWADA,1483.0
28-09-11,VIJAYAWADA,1483.0
05-10-11,VIJAYAWADA,1400.0
12-10-11,VIJAYAWADA,1400.0
19-10-11,VIJAYAWADA,1267.0
26-10-11,VIJAYAWADA,1267.0
02-11-11,VIJAYAWADA,1167.0
09-11-11,VIJAYAWADA,1383.0
